Time,Transformer_Age,Avg_Humidity,Avg_Transformer_Temperature,Avg_Load,Number_of_failures
3.343241823,6,61.93835463,24.9,5.626499006,7
2.922131463,4,75.33733419,33.6,8.032105424,4
3.013267102,6,64.10508879,34.7,10.05268561,7
3.731818241,4,73.27348647,33.2,10.17930573,9
3.007362477,6,69.82130879,20.7,11.59100628,10
4.558140647,6,67.51435035,41,9.896010958,13
3.823244468,6,73.77008767,43.5,9.71424269,12
3.418199512,5,70.81538688,31.2,9.781321613,8
3.949981232,6,80.73786511,54.1,9.677438449,11
4.21499518,3,55.13040369,21.7,7.926352912,6
3.155597273,4,59.11176411,22,13.66766946,6
3.515010857,3,66.23775714,25,13.38096926,7
4.091692368,6,79.38067847,34,9.156172657,12
2.446443865,6,60.52518255,33.4,13.23454485,7
3.42155397,6,67.94571859,44.9,9.043131881,9
2.60514769,3,71.64072584,44.6,15.27295454,5
4.372025663,6,57.83362388,30.6,12.55647855,13
3.491784525,5,75.89187928,54.3,7.575849175,9
2.733820721,5,78.74598833,42.9,14.87077841,9
2.514099804,6,69.11358154,41.8,7.228027282,6
3.944194988,6,86.69263645,63.8,9.550351103,12
3.384960818,5,67.21713914,32,15.83828749,11
2.925075225,7,64.45233612,22.9,11.44141683,8
3.545806147,6,65.72702263,40.3,10.33533421,9
2.532200494,7,70.83326348,31,9.251933185,9
4.089421007,6,70.68895569,64.8,10.28805885,12
3.767290223,6,53.88462785,44.8,15.55368851,13
4.123303005,6,61.25858572,30.3,9.612439477,10
4.229628742,4,70.22862755,54.3,14.16792486,11
4.041429911,5,60.4574936,43.5,10.58772293,11
3.681138703,3,60.79272302,20.7,6.382799499,5
4.29641407,5,62.40497295,31.1,12.62477154,13
3.162829717,5,68.45286755,24.3,4.745342691,6
4.16170007,6,80.39114499,31.1,6.49845663,12
2.891818193,6,78.30090671,30.2,18.64626784,14
3.871389499,5,63.08682062,41.6,18.50655283,15
3.867962668,6,79.31539538,54.3,12.18136288,14
3.600597481,4,75.70622163,63.5,11.90822746,8
2.381612454,7,64.52137115,44.2,12.21364045,7
3.804775871,7,74.39954241,30.4,8.000836971,12
3.427809405,5,71.48313897,34,11.32698863,8
3.535642649,6,82.55774157,31,7.408606968,10
3.833690668,5,59.39874981,42.6,13.29150146,12
3.888650198,3,81.00931594,41.9,10.78453344,10
2.915277968,5,77.03920454,63.8,12.44971558,9
3.329069473,4,73.50019504,45,10.06446467,8
3.806000733,6,81.81346321,44,15.72913837,14
4.021972256,7,71.69949702,33.3,13.52836599,14
3.604054555,5,87.45089208,53.2,4.548791036,9
3.434256191,4,63.01145366,41.7,10.64207479,7
3.72639382,8,53.32264568,30.1,10.39742687,13
3.724373145,6,55.8873307,43.2,11.34692586,9
3.529586791,6,64.86405824,24.7,7.905219001,9
3.188482503,6,74.79370722,33.1,11.89830289,9
3.157186262,5,73.05667972,43.8,7.949777325,7
3.480631089,5,65.31334847,40.5,13.64689734,11
2.441984473,6,81.23989916,50.4,4.604333687,5
2.774959912,6,69.59055604,44,19.54311242,11
3.385905573,5,75.50873192,60.8,9.280894332,8
3.447023819,3,80.73847884,34.8,8.232446658,5
4.795397732,4,83.17774679,41,10.00002945,13
2.43282332,5,79.92645043,61.3,8.646752809,4
2.40005445,5,87.37025149,30.4,9.367837145,4
3.618176195,6,69.37160087,24.1,9.787377309,10
2.830230837,5,83.99223258,41.9,13.81300724,11
3.354046173,5,78.45249622,31.7,11.68192888,8
2.603000265,6,84.40430149,30.3,9.623967724,7
3.298640896,6,69.69330819,43.5,11.01090581,11
3.198650853,5,76.06840904,33.8,11.53601777,9
4.31888264,5,71.84765323,53.9,2.291668511,7
3.821592786,6,73.90581981,34.9,11.10575227,12
3.682866544,6,65.00293441,24.2,12.2623778,12
3.642862589,4,77.66507124,42.3,11.66623792,12
3.133558908,6,79.5876178,34.4,6.725469894,8
4.07693479,6,50.04809473,43.6,8.717380421,9
4.64571507,6,72.59567833,61,8.864214758,14
3.103744866,6,60.16158611,20.1,11.73983817,8
4.175089192,4,74.20491028,61.2,14.66890902,11
3.820866934,4,69.51254521,20.8,8.697865114,7
3.819323277,3,58.00903189,31,15.85911049,8
3.997143363,6,63.1070945,43.3,9.601918126,10
3.608387164,5,71.28904873,50.6,12.8045104,11
3.208123152,5,71.54986126,32.9,11.07175839,9
3.93798469,5,58.60112374,21.1,13.30689536,10
3.726517483,6,84.82698841,64,10.18270616,13
3.807696652,5,86.22784463,64.5,8.748887677,10
3.49519406,5,54.07523269,41.6,12.67399968,10
3.220728558,5,92.12518352,51.4,11.45311106,10
3.600329409,5,55.77942463,20.3,8.845265901,5
3.568036254,5,64.66645254,34.1,11.24218817,11
2.56087787,6,62.12700019,44.1,9.063181931,6
2.811672299,6,54.07974627,20.1,10.82002574,8
2.998174591,6,74.51735853,34.4,14.20752349,10
3.970811505,4,70.17304324,32.2,10.4406445,9
2.972356035,4,73.83502841,32.4,13.81518554,6
3.777861412,5,81.85236861,33.2,13.93316229,11
2.985061266,6,72.47687515,43.8,10.15630467,7
4.507503258,5,71.29300906,54.7,12.71445974,14
3.6288119,5,73.87125833,52.8,12.60601825,10
2.684041562,5,84.73199326,32.7,20.06352939,11
2.708290822,5,69.24629046,44.1,11.75412358,8
3.030980789,6,69.18738309,20.4,18.60659874,11
3.689394964,6,75.04691839,61.8,13.66141824,14
2.818932371,6,60.55684981,31.6,13.15518895,9
2.952703427,6,73.77552372,31.4,14.6624211,11
3.580601915,4,75.94262455,60.6,4.690083967,7
2.726856143,5,85.21505522,53.2,12.55740996,9
3.091594468,6,76.65173458,64.8,11.46047841,11
3.910538729,4,62.55674884,20.2,10.48158294,9
2.791224016,3,80.75308815,52.3,9.044925258,5
3.021519438,4,84.60093805,50.3,5.668493251,5
2.749452705,6,71.97255038,61.1,17.13662711,11
4.442048481,6,70.02023944,60.6,16.46968858,15
2.748039381,6,90.24792406,40.5,13.71169949,11
3.738006912,4,70.96019756,64.6,8.448134882,7
3.625755271,4,57.08119193,41.2,9.342731163,7
3.049015038,5,70.09128594,33.4,5.772347758,7
3.305321413,5,73.72764827,62.2,14.33799028,10
3.444557694,5,77.26051992,43.4,12.73002062,12
2.139940042,6,66.99122661,23.9,8.98059426,5
2.549138609,5,66.5576281,44.5,9.679689046,4
3.974617502,7,51.23795284,34.5,12.1047864,14
3.240606287,7,70.38452373,40.5,10.14585761,10
4.589277873,6,68.48041355,43.6,14.43317685,14
3.101797659,5,64.7103518,34.5,13.69862085,8
4.284827296,6,71.28356949,51.6,13.86582292,14
3.086524688,6,65.44807809,22.4,14.38695835,11
2.752729055,7,68.62835727,31.8,13.9054564,10
3.138595046,7,87.77735234,30.9,3.506928335,11
3.836327696,6,70.77553855,54.3,9.939053976,12
3.630925486,5,58.3542075,44.2,14.54415818,10
4.096016448,7,70.57182261,42,7.184036929,11
3.383367073,5,70.6103083,51.3,6.712358974,6
3.317743153,6,53.46830442,33.9,4.762602262,5
2.746921257,7,80.61202867,62.2,13.60848859,10
2.16732275,6,78.81137518,65,14.65787167,8
3.35301389,5,75.91351755,52.3,15.81305841,12
3.864395346,5,83.62547848,33.3,10.17214596,12
3.360669442,7,65.09616214,40.3,11.19350471,12
2.571731513,5,71.05833643,51,6.535992541,5
4.043491435,5,65.57792533,44.9,11.56716987,11
2.9626106,4,63.88986061,42.1,9.41517068,4
3.045691043,2,77.91619771,30.1,9.352526009,5
3.970317323,5,87.67014354,32.9,8.303274918,12
3.012079753,5,62.30345717,44.6,13.20693663,8
2.962668948,5,58.99076342,41.6,9.768435707,8
3.205291449,4,76.95856411,41.6,13.25554846,8
4.418550076,5,67.97125626,24.5,7.974716037,10
4.125926631,6,74.19498795,53.6,7.81826776,10
2.933570175,5,88.47869264,31.6,3.762934498,8
3.525142845,4,58.00259721,20.7,9.471187908,5
3.568179336,5,58.47043911,23.8,12.61524688,9
3.98515857,5,85.60018879,53,11.49050988,13
2.674853129,5,76.54447412,32.1,8.476085501,7
3.289208541,5,70.79809676,62.1,12.53022599,10
3.468382282,4,71.31110205,52.2,15.67316437,11
3.735098416,6,76.02107228,64,14.45493067,13
4.395707688,7,67.00035164,40.6,8.748198357,15
3.263650803,4,88.54369884,31,12.57008201,10
3.376017079,5,82.21347384,62.2,12.89960852,11
3.705680892,5,73.94920536,31.7,7.167315618,8
2.963632512,3,57.24607393,35,16.61761616,5
3.725970771,5,72.95145801,40.6,14.69141809,13
3.432001294,6,82.88048472,42.9,11.20468993,11
3.943552606,6,73.37393909,60.9,6.357307115,11
3.052351458,6,71.11842354,54.1,10.62248401,8
3.836648563,6,58.65716152,40,12.73821286,10
3.217213429,6,75.29845745,63.2,10.57339949,10
2.994145808,6,74.2247165,51.7,14.97515879,11
2.587314393,6,67.84168099,30.5,13.97358534,9
2.686834829,4,69.35509976,42.3,15.15676739,8
3.212361767,7,60.28782351,41.8,14.83194688,11
3.474701763,5,58.29800996,32.6,10.47577884,8
2.407079868,3,86.09397578,40.7,10.16954874,4
3.193653018,3,73.82972888,42.2,16.12617102,9
2.886966981,5,56.83634534,21.8,11.64825059,6
3.901884099,6,56.45543716,23,16.70860492,12
3.696322065,5,79.37276296,52.9,16.87847672,13
3.375926436,6,65.86336778,33.2,15.00115476,10
2.736965818,6,64.10318199,40.6,9.792304986,5
3.415273336,6,98.41095463,50.9,10.07465768,12
3.011150461,4,76.66556488,31.6,8.582581191,5
4.643818146,4,85.44649808,55,13.44658344,14
3.9055019,4,74.46262522,35,11.18414587,10
4.151825743,6,52.58021705,43.6,13.30480661,13
3.884865281,6,69.04110044,31.8,10.56698633,13
3.871876997,4,70.34869545,30.5,11.25269379,9
3.475018406,5,67.8615561,44.7,14.081609,12
3.077360897,4,74.27689115,62.2,7.923395834,7
3.375121244,4,59.69959494,23,13.2425169,6
3.30888039,7,62.33823171,34.9,4.668937858,8
4.139046025,7,70.01636667,42.9,7.483991265,12
4.015901636,5,70.76296951,34.5,16.73424898,14
3.727338138,4,87.52957081,34.5,10.13888611,11
2.516299376,4,53.55861176,43.8,10.59071486,3
3.468598715,5,62.01132728,23.6,8.039924524,7
3.148885648,3,77.60263219,53.1,10.21111709,5
3.319429923,4,72.31218106,31.2,12.30978955,10
3.063727177,6,65.93137997,42.9,8.8207738,8
3.29704373,5,69.42143477,20.3,14.62164223,10
4.077354927,7,76.96545879,30.2,10.12418768,15
3.113624481,5,60.24523188,21.4,11.22487182,6
3.029367935,7,75.18523593,62.5,9.826258478,8
2.768961693,4,63.24806828,30.3,9.37046768,5
4.651503669,6,51.39752529,32.9,11.29103524,11
3.436224998,3,76.71624312,30.7,9.40905949,5
3.330265969,4,69.79584063,32.3,12.24385884,8
3.85138033,6,74.25285366,51.7,9.578144269,12
2.693729306,6,80.03498595,53.8,12.66045884,11
2.879206784,5,75.92727309,30.7,11.12180078,8
4.399658451,6,64.38340634,24.2,12.73662862,15
3.931415482,6,59.83204722,24.5,1.253473559,7
3.334961712,6,59.08484845,23.5,10.57441686,9
3.186062325,5,65.75241013,32,13.62159479,9
3.507749039,4,76.32283473,42.8,10.97959973,8
4.100518711,8,69.27192257,44.1,18.29127069,18
3.30265049,5,74.2577752,62.6,16.47750068,11
3.279760853,7,50.60174794,31.5,9.164461213,8
3.197966952,7,64.37633335,31.2,13.49230526,12
3.329786092,5,66.27339962,22.1,11.56333322,9
3.460012045,6,58.59986448,23.3,12.69970871,10
4.246179228,6,68.58251904,41.7,7.963292437,12
3.833294132,4,59.80078563,44.8,11.54931956,7
3.444947455,6,77.76882083,63.6,8.069933081,9
3.706551592,7,48.78168681,34.5,9.910298131,10
2.943714478,6,69.62538329,32.1,11.84907322,10
3.391260562,5,76.70622678,43.8,10.65583293,10
2.389202813,5,74.35501715,64.3,15.58223689,7
3.678585006,6,54.0803396,21,12.62470052,11
4.509213456,4,75.24165511,50.8,7.018632255,10
3.744614085,5,69.38119168,22.7,14.25218972,11
4.045850918,5,80.66219896,40.4,13.09246335,13
3.083778213,5,60.96913211,32.1,14.70326776,8
3.188050273,7,51.05792852,41.4,13.06121616,9
3.396415742,5,67.32551727,30.5,12.07500106,9
2.984979388,3,70.33852224,34.2,9.832849735,4
2.889478282,6,73.92283644,30.2,8.627120528,7
3.088346719,4,72.54178536,61.2,9.304304193,8
4.009751438,5,63.8695295,40.2,7.875483716,10
3.758657757,6,50.56734127,23.3,10.73301585,9
3.636356269,6,66.77805687,43.5,5.934977357,8
3.342152391,6,64.69378923,20.2,9.863251227,8
3.047316426,6,68.47702229,22.7,10.60490761,9
3.63181629,5,85.5876584,31.5,12.68803938,12
2.856932564,5,90.01898577,60.6,12.93273245,10
3.370158226,7,62.78728815,40.7,9.086957831,11
3.143126276,6,66.77337574,41.1,14.26338415,10
3.754425009,6,62.58952049,24.8,11.18019329,12
2.904750953,6,66.49683873,33.5,6.529858203,6
3.781618604,6,65.83689353,21.5,16.06105035,13
3.518102392,4,62.30365773,23.3,7.930145197,6
3.338950685,4,68.62994372,23.3,9.809842996,7
3.228809498,7,70.09953998,60.3,12.11213029,12
3.031091403,4,63.95309807,31.6,9.227410622,5
3.83540805,6,68.68717214,44.9,11.90434041,11
2.545896579,6,74.82816893,51.6,13.69885111,8
3.659950784,6,62.51239098,23.3,14.25018619,13
3.47508361,5,69.93504076,31.5,12.09214572,9
2.887825274,5,64.27597572,31.8,10.89598662,6
3.923115942,3,81.389596,51.8,13.03092278,9
2.879942654,5,65.39603269,23.3,9.684771753,7
3.365212983,5,72.28937922,44.1,14.35384445,9
3.967661099,5,68.47191229,31.8,13.78027182,11
2.82871873,6,69.21532165,31.3,13.24220695,10
3.503707761,6,73.21569047,50.6,10.31711393,10
4.701356769,5,80.30298781,54.5,13.46627879,16
3.801057266,7,67.39908507,42.1,9.483603044,12
3.125990108,5,76.24513514,34,10.45477911,10
3.383283177,4,53.70211326,21.7,12.95445019,7
3.361203733,5,71.60643652,35,4.813676428,5
3.404919661,4,80.43456348,52.1,12.02612649,9
3.074500898,7,82.00831779,53.8,6.337816732,9
3.780769351,7,63.53573023,34.2,11.88585786,12
2.747077618,6,80.51281302,42.4,7.967497872,7
1.916851266,5,62.97907807,23.1,11.84805733,3
3.080389557,4,84.02290674,61.4,13.51836668,10
4.401086673,6,70.82951909,55,16.13916057,15
2.881648952,4,78.54513278,50.3,13.7006679,10
2.884238712,6,55.20686905,30.5,15.1061746,9
3.64670974,5,85.7035713,40.2,15.00099549,13
3.051784808,5,73.3357158,42,19.85839276,11
3.882937503,5,64.79993675,42.3,5.24845839,7
2.516793431,5,85.30697129,32.6,12.42667406,9
3.628999269,6,70.8547679,31.5,12.99522593,11
2.600141527,4,72.25521823,32,12.56927323,6
3.856218169,5,56.29372721,44,11.13851259,10
3.405321481,6,64.97298657,20.2,10.33088848,9
2.742658218,8,75.26951901,30.7,9.442648352,11
3.403589169,6,74.92699747,44.3,11.57259679,10
2.756036313,4,78.54195763,41.8,13.41039281,8
3.595497293,6,83.38978426,32.3,15.67604595,14
3.333603721,5,70.06284953,42.1,9.859459349,8
4.49663732,6,63.70260765,24.4,12.74572964,14
3.423235974,6,61.4846991,40.3,13.68950152,11
4.235757838,5,78.26728312,64.6,7.820445766,12
3.049673597,7,74.58154622,31,16.10080623,14
3.226489473,6,56.17601976,41.8,8.579649058,7
3.76151437,4,53.86571385,33,8.191516967,6
3.435477254,7,68.58556208,24.6,11.86972701,13
3.926760271,5,58.14822648,30.9,15.39063265,12
4.02032822,5,77.59695717,40.4,8.342761813,12
3.5308613,5,80.9294026,54.7,13.78932178,11
3.762279933,6,85.74096901,55,5.063037444,11
3.089110703,6,70.85072362,54.8,15.34517098,11
4.215980641,6,68.89478357,22.2,6.961240371,12
3.766664515,5,70.67777356,61.3,14.28915951,12
3.749558493,5,82.99378649,33.7,8.360955488,11
3.863497174,4,84.04363247,32.4,18.28603489,15
3.511887785,4,74.5993862,62.6,4.716707977,6
4.10828033,6,63.13062078,34.6,10.40075538,13
3.518827123,5,77.78720809,44.9,14.76236534,13
2.118809381,5,60.809811,40.2,12.62049303,3
3.368688885,4,61.08566995,33.9,10.82290959,7
3.612213554,4,75.98998513,50.2,10.70029058,11
3.014421479,4,68.23673796,31.7,12.52115928,6
3.497314501,7,79.47237705,51.3,12.19275224,14
2.588611702,6,55.31987767,34.9,10.87717252,7
3.375577403,6,73.54883185,53.7,16.02188519,12
3.433447219,5,80.22282698,51.8,8.565380084,8
3.977135502,6,73.08434245,43.1,13.03164475,14
3.700442905,5,67.97252737,20.6,11.2425425,10
3.227095541,6,75.4237823,31.1,11.96847425,9
3.82717119,6,62.73381407,44.3,9.207301574,11
3.595852454,6,69.71292638,41.8,14.33325819,13
3.892511957,5,76.32469694,31.3,9.187480617,11
3.158513321,4,50.03836368,40,12.21228488,6
3.693045748,5,90.34975733,44.4,10.82984822,12
3.006331154,6,61.68513957,32.5,10.02024677,7
3.403799022,5,77.48133072,62,11.14768979,8
3.410864739,6,65.81800007,42.9,12.46121333,10
3.473570995,6,66.62566733,20.1,8.900351294,10
4.290119478,6,66.7626537,32.3,12.97487087,13
3.411435563,5,74.10784513,54.8,11.548726,9
2.813466341,5,58.53657264,22.1,7.285844019,3
2.552878648,7,69.27858675,34.7,16.8925861,11
2.883965596,4,58.47510742,40.1,9.583345118,4
4.093309356,6,45.83869961,42.9,9.120082495,10
3.634915002,5,59.0694008,21,15.00449601,10
3.447658457,7,65.736184,44.2,16.16345679,13
2.938332912,4,75.6795346,44.1,6.335113953,4
3.267996749,5,71.42835518,30.2,13.8850629,10
3.260494369,7,61.9609335,40.2,10.3887977,11
3.831189178,5,75.80906575,62.9,8.081505071,9
3.873707846,6,69.97284659,42.3,8.98206491,12
3.323626354,6,68.61131564,21.2,10.29874644,8
4.049856931,7,58.41565101,33.4,15.54907975,16
3.039822703,4,64.84095707,33.2,13.9228486,7
4.003032031,6,79.9341993,61.8,3.812276039,11
4.526049129,4,59.84186173,23.1,10.43504697,10
2.92568386,5,77.3337513,64.2,13.87343124,10
3.8310261,6,65.49836017,32.1,8.772394019,10
2.99012496,5,57.81082744,40.7,9.978714457,6
3.927038043,6,81.46308838,62.2,11.90938088,13
3.125196758,8,99.21519789,50.4,12.87636852,15
3.404992341,6,81.26158727,63.7,12.41263194,10
3.861656638,3,76.19011456,42.4,10.76464786,9
3.764606818,7,68.61206526,20.5,4.748362452,10
3.134272914,6,72.86039798,62.5,10.85723195,10
3.149925393,5,80.37263,34,14.15306727,11
3.275181355,4,65.45256912,31.4,7.718885953,7
3.54910855,6,77.09022646,52.4,15.83406404,12
3.682840964,7,84.693801,33.1,14.80330162,16
2.934101617,6,55.28943864,42.8,8.986204162,6
3.572871831,7,57.33871078,30.3,10.54053188,11
3.435620579,5,67.03754321,23,11.0919924,9
3.178669092,4,87.47408787,53.2,18.19290649,12
3.266441544,4,93.69370843,41.3,13.18639123,12
4.104690384,6,62.78452801,42.5,15.39229201,12
3.550038302,5,70.76943828,42,11.65115946,10
2.836624387,6,73.09515328,61.9,13.62949116,9
3.581078145,4,45.25421031,30.3,12.96083132,6
4.338978044,5,77.12774153,31.6,13.34529238,14
3.286179882,6,62.00115671,45,10.96044112,9
4.666461949,5,72.55140733,64.3,14.01827959,15
3.01338303,6,63.17399606,31.9,12.55673832,8
4.071051523,4,64.22631236,34.6,11.44901656,10
2.903248154,5,64.58755876,24.5,14.66353661,8
3.092840091,7,74.64633732,40.9,8.373341659,9
4.168147157,7,79.34351162,50.1,9.19040644,15
3.680931095,5,76.42894947,30.2,11.36820394,10
3.649892331,5,61.60888333,24.2,7.607291314,9
3.778659183,4,71.24398855,42.3,15.29627113,12
2.920988695,5,60.65900195,33.6,11.05007201,6
2.684277226,6,70.34591893,33,11.8806215,8
4.478307035,4,65.32431958,24.8,13.77347183,11
4.090899978,6,63.45069812,24.4,10.81912656,11
2.252700808,6,76.83664419,41.5,6.11436854,5
2.916181904,6,44.15753056,42.3,14.95849878,6
3.151836505,6,86.95313159,61.9,11.04657978,12
4.106970139,6,77.74634207,44.9,5.901881108,11
4.038920407,5,62.85206893,31.7,10.23967954,9
3.892767703,5,55.53070982,40.4,7.642833237,7
2.816195007,5,71.94020913,41.7,11.86895572,6
3.693597803,5,89.02224391,64.3,6.970611559,10
3.163546828,4,56.97630215,33.5,16.74189333,8
3.084077309,6,84.27868532,40,4.446727708,9
5.027919423,7,74.80512026,63.9,11.4315941,19
3.268729791,7,77.95868186,64.9,8.152987049,10
3.537163991,6,56.51019169,41.4,14.69231228,12
3.124544477,5,69.13776479,33.6,14.5309077,9
2.831854838,6,84.60541118,34.3,13.68097154,10
3.764773484,6,59.85129882,41.6,12.29822676,12
3.690745863,6,73.36151988,53.7,13.67075445,12
4.171431347,5,67.69938966,32.1,11.10348958,11
3.915477309,5,54.01786825,42.5,12.05310976,8
2.827901026,6,68.48577732,20.9,15.68302862,10
3.281053784,6,55.88030876,42.2,9.621363947,8
3.472112913,6,58.214009,43,11.51195988,11
3.722074261,6,66.90464212,31.7,7.056549093,8
4.293683055,6,51.06962247,20.9,14.53922849,12
3.423549944,6,55.14897205,22.9,11.61153836,11
3.860569818,6,82.10602123,44.2,13.45245702,14
3.226198001,6,80.17889181,44.7,7.990444567,9
3.034828298,4,63.03479006,24.8,15.66099306,9
3.098778607,5,64.50620296,34.8,14.73655475,9
3.165749881,3,65.02411114,25,9.731864289,6
3.407742121,6,73.51612387,30.3,12.35131286,11
3.300907412,4,79.21577391,43.6,11.50137403,8
3.653366331,4,75.90101512,31.9,3.215780441,6
3.11747812,5,61.91981454,44.3,10.4638407,8
3.75434861,5,66.56387606,30.6,10.89322581,10
3.597138296,6,78.00580682,53.4,10.7928194,11
3.318631456,5,83.68596561,64.6,10.75235527,11
3.202111308,4,63.86089398,22.4,10.32764922,6
3.087155567,6,67.32639864,20.5,4.370799857,5
3.036355835,7,63.88362635,30.3,13.29640505,11
2.936149618,5,83.9948615,50.9,14.21792091,9
2.188267545,5,94.49249571,42.3,10.79088033,7
2.932675227,6,67.76273718,32.2,16.76486697,10
3.917400369,5,60.83193454,40.1,12.58099173,9
3.806432022,5,56.23473082,32,8.595176556,8
3.090529021,4,58.53322091,31.2,12.54854061,4
3.288323571,4,84.22240324,43.1,14.70266281,10
3.076818549,5,56.62268147,31.4,1.183087176,1
2.95001917,5,73.96697598,32.7,12.3063063,8
3.242974453,6,55.64653446,30.7,11.99323985,9
2.607065282,5,71.15186212,32.2,13.46640821,7
2.640093156,5,65.41849058,25,11.11962759,6
2.625249171,7,53.29030779,33.6,14.31365885,8
3.67608732,5,75.44191392,62.2,6.533598862,9
2.484890931,6,74.041142,54.4,6.371316553,7
3.712177485,6,66.04334981,41,13.06254867,11
4.050980754,7,62.19018194,40.3,9.916310652,14
2.65570407,4,59.38396401,21.9,17.39868116,8
4.429277168,4,51.78078664,20.1,12.44067124,10
2.569789086,6,71.67177513,60.5,9.82694086,7
3.75745946,5,60.8284131,41.9,7.004979617,9
4.196682731,5,78.44811964,60.4,10.89068033,11
3.313769141,7,39.50224687,23.1,10.18236063,9
4.274515293,5,66.57391847,30.5,12.11945481,12
2.922064236,6,73.35984715,40.6,11.51989649,8
3.38338509,6,72.98146653,53.1,8.663869837,9
3.019661568,5,82.42756348,33,13.22045167,9
3.244718783,8,73.02751132,61.5,9.175155258,11
2.963219331,5,66.93434359,40.1,13.4694012,7
3.789434174,6,88.61577101,33.7,12.18665438,14
3.415302956,5,64.48118673,42.6,5.23401083,7
3.896377709,7,60.88061911,30.8,11.17699802,15
2.921544991,6,67.17020451,20.3,10.58758069,9
4.153991823,5,65.8380532,32.3,10.54156717,12
2.717859732,6,61.88287003,34.4,6.956829592,6
3.244148964,5,79.827641,64.7,11.9543631,9
2.977580855,5,63.17906885,31.2,10.19368742,5
2.600115657,5,73.87603517,32.4,9.77624479,4
2.829837159,7,52.42644354,42.2,11.97057113,9
2.745078802,5,68.10466039,24.9,11.04242017,7
3.359068018,5,63.20235228,23.8,5.947989945,6
3.43641309,5,81.88380547,53.8,10.35676385,9
2.567122234,5,70.01947254,33.5,7.981135876,3
3.744026288,7,67.70586414,33.3,9.512691134,13
4.155633475,5,54.63987578,40.3,6.141692582,9
3.265570588,5,56.90506347,33.5,9.679153127,10
4.66629371,5,72.78782582,53.6,16.33553102,17
3.114658546,6,76.61922672,31.5,14.9117457,13
3.569278692,6,79.53233508,51.9,13.83583743,13
2.791015715,5,71.20717323,41.6,15.50956965,9
2.507335973,7,70.67904619,51.9,9.055989727,9
4.427926803,6,52.33513538,24,9.465564599,13
2.258307325,6,68.27278726,23.5,12.90844524,8
3.309516304,5,83.86952035,42.2,8.77968211,10
2.862832644,6,63.51662614,23.8,13.11475137,9
3.111835054,6,65.07107742,21.2,6.879061426,7
3.023266767,5,81.96511734,40.5,14.17734964,11
3.264861574,6,90.07768282,33.8,12.41912279,11
3.478019518,4,56.25509818,23.7,11.85575944,7
3.683266068,6,61.12848062,24.9,15.06973454,11
2.449642903,5,75.14610864,54.7,7.673044205,5
4.399732681,6,59.89111803,21.6,8.214757459,11
3.160180308,5,71.40330542,54,7.25312922,8
3.169382667,5,58.25405473,44.1,17.94014855,9
3.614324953,7,81.14826162,42.3,13.22431598,15
3.8462965,4,77.43944663,61.3,17.45258874,13
3.423831533,6,87.2269798,61.9,15.26197658,14
3.32572639,7,73.03116175,60.9,13.59051364,12
3.436735366,6,85.00981648,62.9,14.32615795,14
3.399808371,6,65.7820466,22.6,6.848854356,9
2.804516724,6,62.88488369,42.7,16.61658348,10
3.801859721,6,66.99457258,42.3,13.3754853,12
3.110139756,6,51.44709636,20.4,10.54967553,8
3.616859332,6,63.9517598,43.4,8.80833825,10
3.467717874,5,84.79921331,62,13.15528387,12
3.705707327,4,84.57886906,51.1,18.55170288,12
2.637093064,4,69.96336096,32.2,14.90563644,6
3.67424648,5,59.6140678,42.2,16.15835518,10
4.113020287,6,65.69732034,40.9,13.67168617,12
3.228757334,4,79.87512616,63.8,8.137219328,8
3.114088669,6,64.11871045,21.4,1.903675001,5
2.637798558,7,56.07135038,20.2,10.12126901,7
2.720126837,4,68.27891384,43.2,14.45880907,6
3.647462141,7,65.61804932,23.7,3.545468172,9
3.200614163,5,64.36541956,34.2,16.37268337,10
3.582546978,5,70.81653164,42.3,7.310791433,8
3.713245234,5,69.87367714,23.9,8.333916164,11
4.022926125,5,84.29901753,41.9,10.08312533,11
2.770908967,5,80.98857048,30.8,9.758699325,9
2.826165974,7,63.93210122,22.3,13.25557217,8
4.076448794,6,72.07985937,44,20.6252151,17
3.33711418,7,65.64027581,30.5,12.49985801,13
3.023115322,5,60.85444349,21.8,12.31598009,8
3.446844378,5,62.01155203,30.5,12.67584004,10
3.175296891,6,69.33770891,30,11.98938277,11
3.395186348,5,69.80274128,34.3,10.99319651,9
3.253296417,6,67.22967192,41.6,8.445284691,7
2.509482009,4,68.22058699,31.8,18.33979977,8
3.220842184,3,83.74999406,32,12.03310321,7
2.906232424,5,69.79764638,32.4,12.42083815,8
2.899646556,5,66.63904269,21,13.92076929,9
2.942869862,6,71.10081473,32.6,13.65612257,9
3.94019252,4,83.54961507,31.1,11.01515642,11
3.124379026,6,84.8231689,62.5,8.394375841,10
4.04312944,6,47.65058235,44,10.34495427,10
2.46760925,6,96.40681638,50.3,12.81256101,11
3.307511722,6,52.28439448,31.6,7.166433198,6
4.02343334,7,67.76125367,40.6,12.44797987,15
3.332995222,5,80.30099125,41.3,7.944136843,9
3.857429535,6,71.93403798,54.6,9.036121146,12
2.966334526,6,69.38066307,23.7,11.53195653,9
3.458010163,4,72.53765742,61.3,6.104811893,6
3.707099199,4,69.22914743,22.9,12.2449036,10
3.078614562,6,79.8980743,42.7,9.910205034,8
4.125908336,8,78.63971202,43.2,4.418149981,13
